time,constant,dynamic,highly_dynamic
29826900,0.05461,0.0444,0.0329066
29827800,0.05461,0.0444,0.0329066
29828700,0.05461,0.0444,0.0329066
29829600,0.05461,0.0444,0.0423592
29830500,0.05461,0.0444,0.0423592
29831400,0.05461,0.0444,0.0423592
29832300,0.05461,0.0444,0.0423592
29833200,0.05461,0.0444,0.0444843
29834100,0.05461,0.0444,0.0444843
29835000,0.05461,0.0444,0.0444843
29835900,0.05461,0.0444,0.0444843
29836800,0.05461,0.0444,0.0389336
29837700,0.05461,0.0444,0.0389336
29838600,0.05461,0.0444,0.0389336
29839500,0.05461,0.0444,0.0389336
29840400,0.05461,0.05413,0.0442564
29841300,0.05461,0.05413,0.0442564
29842200,0.05461,0.05413,0.0442564
29843100,0.05461,0.05413,0.0442564
29844000,0.05461,0.05413,0.0380619
29844900,0.05461,0.05413,0.0380619
29845800,0.05461,0.05413,0.0380619
29846700,0.05461,0.05413,0.0380619
29847600,0.05461,0.05413,0.0347196
29848500,0.05461,0.05413,0.0347196
29849400,0.05461,0.05413,0.0347196
29850300,0.05461,0.05413,0.0347196
29851200,0.05461,0.05413,0.0311918
29852100,0.05461,0.05413,0.0311918
29853000,0.05461,0.05413,0.0311918
29853900,0.05461,0.05413,0.0311918
29854800,0.05461,0.05413,0.0296919
29855700,0.05461,0.05413,0.0296919
29856600,0.05461,0.05413,0.0296919
29857500,0.05461,0.05413,0.0296919
29858400,0.05461,0.0888,0.0273375
29859300,0.05461,0.0888,0.0273375
29860200,0.05461,0.0888,0.0273375
29861100,0.05461,0.0888,0.0273375
29862000,0.05461,0.0888,0.0238339
29862900,0.05461,0.0888,0.0238339
29863800,0.05461,0.0888,0.0238339
29864700,0.05461,0.0888,0.0238339
29865600,0.05461,0.0888,0.0284292
29866500,0.05461,0.0888,0.0284292
29867400,0.05461,0.0888,0.0284292
29868300,0.05461,0.0888,0.0284292
29869200,0.05461,0.0888,0.0323523
29870100,0.05461,0.0888,0.0323523
29871000,0.05461,0.0888,0.0323523
29871900,0.05461,0.0888,0.0323523
29872800,0.05461,0.05413,0.0260376
29873700,0.05461,0.05413,0.0260376
29874600,0.05461,0.05413,0.0260376
29875500,0.05461,0.05413,0.0260376
29876400,0.05461,0.05413,0.0240959
29877300,0.05461,0.05413,0.0240959
29878200,0.05461,0.05413,0.0240959
29879100,0.05461,0.05413,0.0240959
29880000,0.05461,0.05413,0.0223865
29880900,0.05461,0.05413,0.0223865
29881800,0.05461,0.05413,0.0223865
29882700,0.05461,0.05413,0.0223865
29883600,0.05461,0.0444,0.0189195
29884500,0.05461,0.0444,0.0189195
29885400,0.05461,0.0444,0.0189195
29886300,0.05461,0.0444,0.0189195
29887200,0.05461,0.0444,0.0168
29888100,0.05461,0.0444,0.0168
29889000,0.05461,0.0444,0.0168
29889900,0.05461,0.0444,0.0168
29890800,0.05461,0.0444,0.01445
29891700,0.05461,0.0444,0.01445
29892600,0.05461,0.0444,0.01445
29893500,0.05461,0.0444,0.01445
29894400,0.05461,0.0444,0.0123772
29895300,0.05461,0.0444,0.0123772
29896200,0.05461,0.0444,0.0123772
29897100,0.05461,0.0444,0.0123772
29898000,0.05461,0.0444,0.0081211
29898900,0.05461,0.0444,0.0081211
29899800,0.05461,0.0444,0.0081211
29900700,0.05461,0.0444,0.0081211
29901600,0.05461,0.0444,0.0047131
29902500,0.05461,0.0444,0.0047131
29903400,0.05461,0.0444,0.0047131
29904300,0.05461,0.0444,0.0047131
29905200,0.05461,0.0444,0.0047323
29906100,0.05461,0.0444,0.0047323
29907000,0.05461,0.0444,0.0047323
29907900,0.05461,0.0444,0.0047323
29908800,0.05461,0.0444,0.0031897
29909700,0.05461,0.0444,0.0031897
29910600,0.05461,0.0444,0.0031897
29911500,0.05461,0.0444,0.0031897
29912400,0.05461,0.0444,0.006036
29913300,0.05461,0.0444,0.006036
29914200,0.05461,0.0444,0.006036
29915100,0.05461,0.0444,0.006036
29916000,0.05461,0.0444,0.0132613
29916900,0.05461,0.0444,0.0132613
29917800,0.05461,0.0444,0.0132613
29918700,0.05461,0.0444,0.0132613
29919600,0.05461,0.0444,0.0149172
29920500,0.05461,0.0444,0.0149172
29921400,0.05461,0.0444,0.0149172
29922300,0.05461,0.0444,0.0149172
29923200,0.05461,0.0444,0.0104452
29924100,0.05461,0.0444,0.0104452
29925000,0.05461,0.0444,0.0104452
29925900,0.05461,0.0444,0.0104452
29926800,0.05461,0.05413,0.0094496
29927700,0.05461,0.05413,0.0094496
29928600,0.05461,0.05413,0.0094496
29929500,0.05461,0.05413,0.0094496
29930400,0.05461,0.05413,0.0066223
29931300,0.05461,0.05413,0.0066223
29932200,0.05461,0.05413,0.0066223
29933100,0.05461,0.05413,0.0066223
29934000,0.05461,0.05413,0.0043937
29934900,0.05461,0.05413,0.0043937
29935800,0.05461,0.05413,0.0043937
29936700,0.05461,0.05413,0.0043937
29937600,0.05461,0.05413,0.0027422
29938500,0.05461,0.05413,0.0027422
29939400,0.05461,0.05413,0.0027422
29940300,0.05461,0.05413,0.0027422
29941200,0.05461,0.05413,0.0028254
29942100,0.05461,0.05413,0.0028254
29943000,0.05461,0.05413,0.0028254
29943900,0.05461,0.05413,0.0028254
29944800,0.05461,0.0888,0.0024697
29945700,0.05461,0.0888,0.0024697
29946600,0.05461,0.0888,0.0024697
29947500,0.05461,0.0888,0.0024697
29948400,0.05461,0.0888,0.0022424
29949300,0.05461,0.0888,0.0022424
29950200,0.05461,0.0888,0.0022424
29951100,0.05461,0.0888,0.0022424
29952000,0.05461,0.0888,0.0040001
29952900,0.05461,0.0888,0.0040001
29953800,0.05461,0.0888,0.0040001
29954700,0.05461,0.0888,0.0040001
29955600,0.05461,0.0888,0.0179748
29956500,0.05461,0.0888,0.0179748
29957400,0.05461,0.0888,0.0179748
29958300,0.05461,0.0888,0.0179748
29959200,0.05461,0.05413,0.0137245
29960100,0.05461,0.05413,0.0137245
29961000,0.05461,0.05413,0.0137245
29961900,0.05461,0.05413,0.0137245
29962800,0.05461,0.05413,0.0136728
29963700,0.05461,0.05413,0.0136728
29964600,0.05461,0.05413,0.0136728
29965500,0.05461,0.05413,0.0136728
29966400,0.05461,0.05413,0.0120759
29967300,0.05461,0.05413,0.0120759
29968200,0.05461,0.05413,0.0120759
29969100,0.05461,0.05413,0.0120759
29970000,0.05461,0.0444,0.0098299
29970900,0.05461,0.0444,0.0098299
29971800,0.05461,0.0444,0.0098299
29972700,0.05461,0.0444,0.0098299
29973600,0.05461,0.0444,0.0073269
29974500,0.05461,0.0444,0.0073269
29975400,0.05461,0.0444,0.0073269
29976300,0.05461,0.0444,0.0073269
29977200,0.05461,0.0444,0.005274
29978100,0.05461,0.0444,0.005274
29979000,0.05461,0.0444,0.005274
29979900,0.05461,0.0444,0.005274
29980800,0.05461,0.0444,0.0009695
29981700,0.05461,0.0444,0.0009695
29982600,0.05461,0.0444,0.0009695
29983500,0.05461,0.0444,0.0009695
29984400,0.05461,0.0444,0.0003846
29985300,0.05461,0.0444,0.0003846
29986200,0.05461,0.0444,0.0003846
29987100,0.05461,0.0444,0.0003846
29988000,0.05461,0.0444,0.0002412
29988900,0.05461,0.0444,0.0002412
29989800,0.05461,0.0444,0.0002412
29990700,0.05461,0.0444,0.0002412
29991600,0.05461,0.0444,0.0008956
29992500,0.05461,0.0444,0.0008956
29993400,0.05461,0.0444,0.0008956
29994300,0.05461,0.0444,0.0008956
29995200,0.05461,0.0444,0.0034335
29996100,0.05461,0.0444,0.0034335
29997000,0.05461,0.0444,0.0034335
29997900,0.05461,0.0444,0.0034335
29998800,0.05461,0.0444,0.0054156
29999700,0.05461,0.0444,0.0054156
30000600,0.05461,0.0444,0.0054156
30001500,0.05461,0.0444,0.0054156
30002400,0.05461,0.0444,0.0107461
30003300,0.05461,0.0444,0.0107461
30004200,0.05461,0.0444,0.0107461
30005100,0.05461,0.0444,0.0107461
30006000,0.05461,0.0444,0.0149476
30006900,0.05461,0.0444,0.0149476
30007800,0.05461,0.0444,0.0149476
30008700,0.05461,0.0444,0.0149476
30009600,0.05461,0.0444,0.0128677
30010500,0.05461,0.0444,0.0128677
30011400,0.05461,0.0444,0.0128677
30012300,0.05461,0.0444,0.0128677
30013200,0.05461,0.05413,0.0188845
30014100,0.05461,0.05413,0.0188845
30015000,0.05461,0.05413,0.0188845
30015900,0.05461,0.05413,0.0188845
30016800,0.05461,0.05413,0.0221165
30017700,0.05461,0.05413,0.0221165
30018600,0.05461,0.05413,0.0221165
30019500,0.05461,0.05413,0.0221165
30020400,0.05461,0.05413,0.0214394
30021300,0.05461,0.05413,0.0214394
30022200,0.05461,0.05413,0.0214394
30023100,0.05461,0.05413,0.0214394
30024000,0.05461,0.05413,0.020754
30024900,0.05461,0.05413,0.020754
30025800,0.05461,0.05413,0.020754
30026700,0.05461,0.05413,0.020754
30027600,0.05461,0.05413,0.0209284
30028500,0.05461,0.05413,0.0209284
30029400,0.05461,0.05413,0.0209284
30030300,0.05461,0.05413,0.0209284
30031200,0.05461,0.05413,0.0200025
30032100,0.05461,0.05413,0.0200025
30033000,0.05461,0.05413,0.0200025
30033900,0.05461,0.05413,0.0200025
30034800,0.05461,0.05413,0.020956
30035700,0.05461,0.05413,0.020956
30036600,0.05461,0.05413,0.020956
30037500,0.05461,0.05413,0.020956
30038400,0.05461,0.05413,0.0252765
30039300,0.05461,0.05413,0.0252765
30040200,0.05461,0.05413,0.0252765
30041100,0.05461,0.05413,0.0252765
30042000,0.05461,0.05413,0.0328937
30042900,0.05461,0.05413,0.0328937
30043800,0.05461,0.05413,0.0328937
30044700,0.05461,0.05413,0.0328937
30045600,0.05461,0.05413,0.0296945
30046500,0.05461,0.05413,0.0296945
30047400,0.05461,0.05413,0.0296945
30048300,0.05461,0.05413,0.0296945
30049200,0.05461,0.05413,0.0319629
30050100,0.05461,0.05413,0.0319629
30051000,0.05461,0.05413,0.0319629
30051900,0.05461,0.05413,0.0319629
30052800,0.05461,0.05413,0.0315303
30053700,0.05461,0.05413,0.0315303
30054600,0.05461,0.05413,0.0315303
30055500,0.05461,0.05413,0.0315303
30056400,0.05461,0.0444,0.0303405
30057300,0.05461,0.0444,0.0303405
30058200,0.05461,0.0444,0.0303405
30059100,0.05461,0.0444,0.0303405
30060000,0.05461,0.0444,0.0306246
30060900,0.05461,0.0444,0.0306246
30061800,0.05461,0.0444,0.0306246
30062700,0.05461,0.0444,0.0306246
30063600,0.05461,0.0444,0.0261819
30064500,0.05461,0.0444,0.0261819
30065400,0.05461,0.0444,0.0261819
30066300,0.05461,0.0444,0.0261819
30067200,0.05461,0.0444,0.0253634
30068100,0.05461,0.0444,0.0253634
30069000,0.05461,0.0444,0.0253634
30069900,0.05461,0.0444,0.0253634
30070800,0.05461,0.0444,0.0235197
30071700,0.05461,0.0444,0.0235197
30072600,0.05461,0.0444,0.0235197
30073500,0.05461,0.0444,0.0235197
30074400,0.05461,0.0444,0.0233467
30075300,0.05461,0.0444,0.0233467
30076200,0.05461,0.0444,0.0233467
30077100,0.05461,0.0444,0.0233467
30078000,0.05461,0.0444,0.0218049
30078900,0.05461,0.0444,0.0218049
30079800,0.05461,0.0444,0.0218049
30080700,0.05461,0.0444,0.0218049
30081600,0.05461,0.0444,0.0230837
30082500,0.05461,0.0444,0.0230837
30083400,0.05461,0.0444,0.0230837
30084300,0.05461,0.0444,0.0230837
30085200,0.05461,0.0444,0.0266477
30086100,0.05461,0.0444,0.0266477
30087000,0.05461,0.0444,0.0266477
30087900,0.05461,0.0444,0.0266477
30088800,0.05461,0.0444,0.0274127
30089700,0.05461,0.0444,0.0274127
30090600,0.05461,0.0444,0.0274127
30091500,0.05461,0.0444,0.0274127
30092400,0.05461,0.0444,0.0290843
30093300,0.05461,0.0444,0.0290843
30094200,0.05461,0.0444,0.0290843
30095100,0.05461,0.0444,0.0290843
30096000,0.05461,0.0444,0.0310248
30096900,0.05461,0.0444,0.0310248
30097800,0.05461,0.0444,0.0310248
30098700,0.05461,0.0444,0.0310248
30099600,0.05461,0.05413,0.0325898
30100500,0.05461,0.05413,0.0325898
30101400,0.05461,0.05413,0.0325898
30102300,0.05461,0.05413,0.0325898
30103200,0.05461,0.05413,0.0300768
30104100,0.05461,0.05413,0.0300768
30105000,0.05461,0.05413,0.0300768
30105900,0.05461,0.05413,0.0300768
30106800,0.05461,0.05413,0.0283045
30107700,0.05461,0.05413,0.0283045
30108600,0.05461,0.05413,0.0283045
30109500,0.05461,0.05413,0.0283045
30110400,0.05461,0.05413,0.0261418
30111300,0.05461,0.05413,0.0261418
30112200,0.05461,0.05413,0.0261418
30113100,0.05461,0.05413,0.0261418
30114000,0.05461,0.05413,0.023506
30114900,0.05461,0.05413,0.023506
30115800,0.05461,0.05413,0.023506
30116700,0.05461,0.05413,0.023506
30117600,0.05461,0.05413,0.0221477
30118500,0.05461,0.05413,0.0221477
30119400,0.05461,0.05413,0.0221477
30120300,0.05461,0.05413,0.0221477
30121200,0.05461,0.05413,0.0214132
30122100,0.05461,0.05413,0.0214132
30123000,0.05461,0.05413,0.0214132
30123900,0.05461,0.05413,0.0214132
30124800,0.05461,0.05413,0.0243092
30125700,0.05461,0.05413,0.0243092
30126600,0.05461,0.05413,0.0243092
30127500,0.05461,0.05413,0.0243092
30128400,0.05461,0.05413,0.0319107
30129300,0.05461,0.05413,0.0319107
30130200,0.05461,0.05413,0.0319107
30131100,0.05461,0.05413,0.0319107
30132000,0.05461,0.05413,0.0281374
30132900,0.05461,0.05413,0.0281374
30133800,0.05461,0.05413,0.0281374
30134700,0.05461,0.05413,0.0281374
30135600,0.05461,0.05413,0.0274475
30136500,0.05461,0.05413,0.0274475
30137400,0.05461,0.05413,0.0274475
30138300,0.05461,0.05413,0.0274475
30139200,0.05461,0.05413,0.0253956
30140100,0.05461,0.05413,0.0253956
30141000,0.05461,0.05413,0.0253956
30141900,0.05461,0.05413,0.0253956
30142800,0.05461,0.0444,0.0251874
30143700,0.05461,0.0444,0.0251874
30144600,0.05461,0.0444,0.0251874
30145500,0.05461,0.0444,0.0251874
30146400,0.05461,0.0444,0.0245086
30147300,0.05461,0.0444,0.0245086
30148200,0.05461,0.0444,0.0245086
30149100,0.05461,0.0444,0.0245086
30150000,0.05461,0.0444,0.0221271
30150900,0.05461,0.0444,0.0221271
30151800,0.05461,0.0444,0.0221271
30152700,0.05461,0.0444,0.0221271
30153600,0.05461,0.0444,0.0219713
30154500,0.05461,0.0444,0.0219713
30155400,0.05461,0.0444,0.0219713
30156300,0.05461,0.0444,0.0219713
30157200,0.05461,0.0444,0.021892
30158100,0.05461,0.0444,0.021892
30159000,0.05461,0.0444,0.021892
30159900,0.05461,0.0444,0.021892
30160800,0.05461,0.0444,0.0226538
30161700,0.05461,0.0444,0.0226538
30162600,0.05461,0.0444,0.0226538
30163500,0.05461,0.0444,0.0226538
30164400,0.05461,0.0444,0.0222959
30165300,0.05461,0.0444,0.0222959
30166200,0.05461,0.0444,0.0222959
30167100,0.05461,0.0444,0.0222959
30168000,0.05461,0.0444,0.0229454
30168900,0.05461,0.0444,0.0229454
30169800,0.05461,0.0444,0.0229454
30170700,0.05461,0.0444,0.0229454
30171600,0.05461,0.0444,0.0240675
30172500,0.05461,0.0444,0.0240675
30173400,0.05461,0.0444,0.0240675
30174300,0.05461,0.0444,0.0240675
30175200,0.05461,0.0444,0.0255179
30176100,0.05461,0.0444,0.0255179
30177000,0.05461,0.0444,0.0255179
30177900,0.05461,0.0444,0.0255179
30178800,0.05461,0.0444,0.0260796
30179700,0.05461,0.0444,0.0260796
30180600,0.05461,0.0444,0.0260796
30181500,0.05461,0.0444,0.0260796
30182400,0.05461,0.0444,0.0290047
30183300,0.05461,0.0444,0.0290047
30184200,0.05461,0.0444,0.0290047
30185100,0.05461,0.0444,0.0290047
30186000,0.05461,0.05413,0.0313856
30186900,0.05461,0.05413,0.0313856
30187800,0.05461,0.05413,0.0313856
30188700,0.05461,0.05413,0.0313856
30189600,0.05461,0.05413,0.031713
30190500,0.05461,0.05413,0.031713
30191400,0.05461,0.05413,0.031713
30192300,0.05461,0.05413,0.031713
30193200,0.05461,0.05413,0.0296924
30194100,0.05461,0.05413,0.0296924
30195000,0.05461,0.05413,0.0296924
30195900,0.05461,0.05413,0.0296924
30196800,0.05461,0.05413,0.0279999
30197700,0.05461,0.05413,0.0279999
30198600,0.05461,0.05413,0.0279999
30199500,0.05461,0.05413,0.0279999
30200400,0.05461,0.05413,0.0261988
30201300,0.05461,0.05413,0.0261988
30202200,0.05461,0.05413,0.0261988
30203100,0.05461,0.05413,0.0261988
30204000,0.05461,0.0888,0.0252331
30204900,0.05461,0.0888,0.0252331
30205800,0.05461,0.0888,0.0252331
30206700,0.05461,0.0888,0.0252331
30207600,0.05461,0.0888,0.0260589
30208500,0.05461,0.0888,0.0260589
30209400,0.05461,0.0888,0.0260589
30210300,0.05461,0.0888,0.0260589
30211200,0.05461,0.0888,0.0299828
30212100,0.05461,0.0888,0.0299828
30213000,0.05461,0.0888,0.0299828
30213900,0.05461,0.0888,0.0299828
30214800,0.05461,0.0888,0.0408668
30215700,0.05461,0.0888,0.0408668
30216600,0.05461,0.0888,0.0408668
30217500,0.05461,0.0888,0.0408668
30218400,0.05461,0.05413,0.0334463
30219300,0.05461,0.05413,0.0334463
30220200,0.05461,0.05413,0.0334463
30221100,0.05461,0.05413,0.0334463
30222000,0.05461,0.05413,0.0340399
30222900,0.05461,0.05413,0.0340399
30223800,0.05461,0.05413,0.0340399
30224700,0.05461,0.05413,0.0340399
30225600,0.05461,0.05413,0.033678
30226500,0.05461,0.05413,0.033678
30227400,0.05461,0.05413,0.033678
30228300,0.05461,0.05413,0.033678
30229200,0.05461,0.0444,0.031198
30230100,0.05461,0.0444,0.031198
30231000,0.05461,0.0444,0.031198
30231900,0.05461,0.0444,0.031198
30232800,0.05461,0.0444,0.0301578
30233700,0.05461,0.0444,0.0301578
30234600,0.05461,0.0444,0.0301578
30235500,0.05461,0.0444,0.0301578
30236400,0.05461,0.0444,0.0250179
30237300,0.05461,0.0444,0.0250179
30238200,0.05461,0.0444,0.0250179
30239100,0.05461,0.0444,0.0250179
30240000,0.05461,0.0444,0.0226656
30240900,0.05461,0.0444,0.0226656
30241800,0.05461,0.0444,0.0226656
30242700,0.05461,0.0444,0.0226656
30243600,0.05461,0.0444,0.0222931
30244500,0.05461,0.0444,0.0222931
30245400,0.05461,0.0444,0.0222931
30246300,0.05461,0.0444,0.0222931
30247200,0.05461,0.0444,0.0222509
30248100,0.05461,0.0444,0.0222509
30249000,0.05461,0.0444,0.0222509
30249900,0.05461,0.0444,0.0222509
30250800,0.05461,0.0444,0.022308
30251700,0.05461,0.0444,0.022308
30252600,0.05461,0.0444,0.022308
30253500,0.05461,0.0444,0.022308
30254400,0.05461,0.0444,0.0234245
30255300,0.05461,0.0444,0.0234245
30256200,0.05461,0.0444,0.0234245
30257100,0.05461,0.0444,0.0234245
30258000,0.05461,0.0444,0.0279189
30258900,0.05461,0.0444,0.0279189
30259800,0.05461,0.0444,0.0279189
30260700,0.05461,0.0444,0.0279189
30261600,0.05461,0.0444,0.0336915
30262500,0.05461,0.0444,0.0336915
30263400,0.05461,0.0444,0.0336915
30264300,0.05461,0.0444,0.0336915
30265200,0.05461,0.0444,0.0410587
30266100,0.05461,0.0444,0.0410587
30267000,0.05461,0.0444,0.0410587
30267900,0.05461,0.0444,0.0410587
30268800,0.05461,0.0444,0.0315984
30269700,0.05461,0.0444,0.0315984
30270600,0.05461,0.0444,0.0315984
30271500,0.05461,0.0444,0.0315984
30272400,0.05461,0.05413,0.0345035
30273300,0.05461,0.05413,0.0345035
30274200,0.05461,0.05413,0.0345035
30275100,0.05461,0.05413,0.0345035
30276000,0.05461,0.05413,0.0316585
30276900,0.05461,0.05413,0.0316585
30277800,0.05461,0.05413,0.0316585
30278700,0.05461,0.05413,0.0316585
30279600,0.05461,0.05413,0.0269329
30280500,0.05461,0.05413,0.0269329
30281400,0.05461,0.05413,0.0269329
30282300,0.05461,0.05413,0.0269329
30283200,0.05461,0.05413,0.026443
30284100,0.05461,0.05413,0.026443
30285000,0.05461,0.05413,0.026443
30285900,0.05461,0.05413,0.026443
30286800,0.05461,0.05413,0.0263658
30287700,0.05461,0.05413,0.0263658
30288600,0.05461,0.05413,0.0263658
30289500,0.05461,0.05413,0.0263658
30290400,0.05461,0.0888,0.0262453
30291300,0.05461,0.0888,0.0262453
30292200,0.05461,0.0888,0.0262453
30293100,0.05461,0.0888,0.0262453
30294000,0.05461,0.0888,0.0221837
30294900,0.05461,0.0888,0.0221837
30295800,0.05461,0.0888,0.0221837
30296700,0.05461,0.0888,0.0221837
30297600,0.05461,0.0888,0.0247362
30298500,0.05461,0.0888,0.0247362
30299400,0.05461,0.0888,0.0247362
30300300,0.05461,0.0888,0.0247362
30301200,0.05461,0.0888,0.0298301
30302100,0.05461,0.0888,0.0298301
30303000,0.05461,0.0888,0.0298301
30303900,0.05461,0.0888,0.0298301
30304800,0.05461,0.05413,0.02164
30305700,0.05461,0.05413,0.02164
30306600,0.05461,0.05413,0.02164
30307500,0.05461,0.05413,0.02164
30308400,0.05461,0.05413,0.0172382
30309300,0.05461,0.05413,0.0172382
30310200,0.05461,0.05413,0.0172382
30311100,0.05461,0.05413,0.0172382
30312000,0.05461,0.05413,0.0157744
30312900,0.05461,0.05413,0.0157744
30313800,0.05461,0.05413,0.0157744
30314700,0.05461,0.05413,0.0157744
30315600,0.05461,0.0444,0.0128637
30316500,0.05461,0.0444,0.0128637
30317400,0.05461,0.0444,0.0128637
30318300,0.05461,0.0444,0.0128637
30319200,0.05461,0.0444,0.0108263
30320100,0.05461,0.0444,0.0108263
30321000,0.05461,0.0444,0.0108263
30321900,0.05461,0.0444,0.0108263
30322800,0.05461,0.0444,0.0106671
30323700,0.05461,0.0444,0.0106671
30324600,0.05461,0.0444,0.0106671
30325500,0.05461,0.0444,0.0106671
30326400,0.05461,0.0444,0.0132805
30327300,0.05461,0.0444,0.0132805
30328200,0.05461,0.0444,0.0132805
30329100,0.05461,0.0444,0.0132805
30330000,0.05461,0.0444,0.0133454
30330900,0.05461,0.0444,0.0133454
30331800,0.05461,0.0444,0.0133454
30332700,0.05461,0.0444,0.0133454
30333600,0.05461,0.0444,0.0137467
30334500,0.05461,0.0444,0.0137467
30335400,0.05461,0.0444,0.0137467
30336300,0.05461,0.0444,0.0137467
30337200,0.05461,0.0444,0.0156748
30338100,0.05461,0.0444,0.0156748
30339000,0.05461,0.0444,0.0156748
30339900,0.05461,0.0444,0.0156748
30340800,0.05461,0.0444,0.0183639
30341700,0.05461,0.0444,0.0183639
30342600,0.05461,0.0444,0.0183639
30343500,0.05461,0.0444,0.0183639
30344400,0.05461,0.0444,0.0228581
30345300,0.05461,0.0444,0.0228581
30346200,0.05461,0.0444,0.0228581
30347100,0.05461,0.0444,0.0228581
30348000,0.05461,0.0444,0.0297088
30348900,0.05461,0.0444,0.0297088
30349800,0.05461,0.0444,0.0297088
30350700,0.05461,0.0444,0.0297088
30351600,0.05461,0.0444,0.029305
30352500,0.05461,0.0444,0.029305
30353400,0.05461,0.0444,0.029305
30354300,0.05461,0.0444,0.029305
30355200,0.05461,0.0444,0.0261742
30356100,0.05461,0.0444,0.0261742
30357000,0.05461,0.0444,0.0261742
30357900,0.05461,0.0444,0.0261742
30358800,0.05461,0.05413,0.0281423
30359700,0.05461,0.05413,0.0281423
30360600,0.05461,0.05413,0.0281423
30361500,0.05461,0.05413,0.0281423
30362400,0.05461,0.05413,0.0288269
30363300,0.05461,0.05413,0.0288269
30364200,0.05461,0.05413,0.0288269
30365100,0.05461,0.05413,0.0288269
30366000,0.05461,0.05413,0.0279338
30366900,0.05461,0.05413,0.0279338
30367800,0.05461,0.05413,0.0279338
30368700,0.05461,0.05413,0.0279338
30369600,0.05461,0.05413,0.0265012
30370500,0.05461,0.05413,0.0265012
30371400,0.05461,0.05413,0.0265012
30372300,0.05461,0.05413,0.0265012
30373200,0.05461,0.05413,0.0257865
30374100,0.05461,0.05413,0.0257865
30375000,0.05461,0.05413,0.0257865
30375900,0.05461,0.05413,0.0257865
30376800,0.05461,0.0888,0.0253475
30377700,0.05461,0.0888,0.0253475
30378600,0.05461,0.0888,0.0253475
30379500,0.05461,0.0888,0.0253475
30380400,0.05461,0.0888,0.0240868
30381300,0.05461,0.0888,0.0240868
30382200,0.05461,0.0888,0.0240868
30383100,0.05461,0.0888,0.0240868
30384000,0.05461,0.0888,0.0278119
30384900,0.05461,0.0888,0.0278119
30385800,0.05461,0.0888,0.0278119
30386700,0.05461,0.0888,0.0278119
30387600,0.05461,0.0888,0.034666
30388500,0.05461,0.0888,0.034666
30389400,0.05461,0.0888,0.034666
30390300,0.05461,0.0888,0.034666
30391200,0.05461,0.05413,0.0257853
30392100,0.05461,0.05413,0.0257853
30393000,0.05461,0.05413,0.0257853
30393900,0.05461,0.05413,0.0257853
30394800,0.05461,0.05413,0.0243245
30395700,0.05461,0.05413,0.0243245
30396600,0.05461,0.05413,0.0243245
30397500,0.05461,0.05413,0.0243245
30398400,0.05461,0.05413,0.0220429
30399300,0.05461,0.05413,0.0220429
30400200,0.05461,0.05413,0.0220429
30401100,0.05461,0.05413,0.0220429
30402000,0.05461,0.0444,0.021263
30402900,0.05461,0.0444,0.021263
30403800,0.05461,0.0444,0.021263
30404700,0.05461,0.0444,0.021263
30405600,0.05461,0.0444,0.0204035
30406500,0.05461,0.0444,0.0204035
30407400,0.05461,0.0444,0.0204035
30408300,0.05461,0.0444,0.0204035
30409200,0.05461,0.0444,0.0185419
30410100,0.05461,0.0444,0.0185419
30411000,0.05461,0.0444,0.0185419
30411900,0.05461,0.0444,0.0185419
30412800,0.05461,0.0444,0.0178891
30413700,0.05461,0.0444,0.0178891
30414600,0.05461,0.0444,0.0178891
30415500,0.05461,0.0444,0.0178891
30416400,0.05461,0.0444,0.0181053
30417300,0.05461,0.0444,0.0181053
30418200,0.05461,0.0444,0.0181053
30419100,0.05461,0.0444,0.0181053
30420000,0.05461,0.0444,0.018427
30420900,0.05461,0.0444,0.018427
30421800,0.05461,0.0444,0.018427
30422700,0.05461,0.0444,0.018427
30423600,0.05461,0.0444,0.0161762
30424500,0.05461,0.0444,0.0161762
30425400,0.05461,0.0444,0.0161762
30426300,0.05461,0.0444,0.0161762
30427200,0.05461,0.0444,0.0168816
30428100,0.05461,0.0444,0.0168816
30429000,0.05461,0.0444,0.0168816
30429900,0.05461,0.0444,0.0168816
30430800,0.05461,0.0444,0.02389
30431700,0.05461,0.0444,0.02389
30432600,0.05461,0.0444,0.02389
30433500,0.05461,0.0444,0.02389
30434400,0.05461,0.0444,0.0378404
30435300,0.05461,0.0444,0.0378404
30436200,0.05461,0.0444,0.0378404
30437100,0.05461,0.0444,0.0378404
30438000,0.05461,0.0444,0.0237856
30438900,0.05461,0.0444,0.0237856
30439800,0.05461,0.0444,0.0237856
30440700,0.05461,0.0444,0.0237856
30441600,0.05461,0.0444,0.02399
30442500,0.05461,0.0444,0.02399
30443400,0.05461,0.0444,0.02399
30444300,0.05461,0.0444,0.02399
30445200,0.05461,0.05413,0.02391
30446100,0.05461,0.05413,0.02391
30447000,0.05461,0.05413,0.02391
30447900,0.05461,0.05413,0.02391
30448800,0.05461,0.05413,0.02297
30449700,0.05461,0.05413,0.02297
30450600,0.05461,0.05413,0.02297
30451500,0.05461,0.05413,0.02297
30452400,0.05461,0.05413,0.02026
30453300,0.05461,0.05413,0.02026
30454200,0.05461,0.05413,0.02026
30455100,0.05461,0.05413,0.02026
30456000,0.05461,0.05413,0.0127196
30456900,0.05461,0.05413,0.0127196
30457800,0.05461,0.05413,0.0127196
30458700,0.05461,0.05413,0.0127196
